t_monotonic,left_distance_cm,left_status,right_distance_cm,right_status,sequence
507937.921000,57.0,Ok,61.0,Ok,19671
507937.968000,60.0,Ok,67.0,Ok,19672
507938.015000,56.0,Ok,63.0,Ok,19673
507938.078000,60.0,Ok,64.0,Ok,19674
507938.125000,55.0,Ok,63.0,Ok,19675
507938.171000,65.0,Ok,61.0,Ok,19676
507938.218000,65.0,Ok,61.0,Ok,19677
507938.265000,63.0,Ok,60.0,Ok,19678
507938.312000,62.0,Ok,61.0,Ok,19679
507938.359000,58.0,Ok,60.0,Ok,19680
507938.421000,61.0,Ok,60.0,Ok,19681
507938.453000,68.0,Ok,60.0,Ok,19682
507938.515000,67.0,Ok,60.0,Ok,19683
507938.562000,64.0,Ok,61.0,Ok,19684
507938.625000,66.0,Ok,61.0,Ok,19685
507938.671000,76.0,Ok,66.0,Ok,19686
507938.718000,62.0,Ok,56.0,Ok,19687
507938.750000,62.0,Ok,64.0,Ok,19688
507938.812000,63.0,Ok,57.0,Ok,19689
507938.875000,59.0,Ok,57.0,Ok,19690
507938.921000,60.0,Ok,64.0,Ok,19691
507938.968000,62.0,Ok,68.0,Ok,19692
507939.015000,65.0,Ok,69.0,Ok,19693
507939.062000,64.0,Ok,65.0,Ok,19694
507939.109000,61.0,Ok,65.0,Ok,19695
507939.171000,65.0,Ok,61.0,Ok,19696
507939.218000,64.0,Ok,67.0,Ok,19697
507939.265000,63.0,Ok,68.0,Ok,19698
507939.312000,67.0,Ok,70.0,Ok,19699
507939.375000,68.0,Ok,69.0,Ok,19700
507939.421000,51.0,Ok,68.0,Ok,19701
507939.468000,55.0,Ok,57.0,Ok,19702
507939.515000,59.0,Ok,67.0,Ok,19703
507939.562000,54.0,Ok,70.0,Ok,19704
507939.609000,56.0,Ok,75.0,Ok,19705
507939.656000,59.0,Ok,63.0,Ok,19706
507939.718000,54.0,Ok,64.0,Ok,19707
507939.765000,52.0,Ok,60.0,Ok,19708
507939.812000,57.0,Ok,58.0,Ok,19709
507939.890000,53.0,Ok,70.0,Ok,19710
507939.921000,50.0,Ok,68.0,Ok,19711
507939.968000,49.0,Ok,56.0,Ok,19712
507940.015000,49.0,Ok,69.0,Ok,19713
507940.062000,50.0,Ok,61.0,Ok,19714
507940.125000,52.0,Ok,63.0,Ok,19715
507940.156000,49.0,Ok,73.0,Ok,19716
507940.218000,49.0,Ok,70.0,Ok,19717
507940.265000,55.0,Ok,69.0,Ok,19718
507940.312000,53.0,Ok,66.0,Ok,19719
507940.375000,55.0,Ok,68.0,Ok,19720
507940.421000,49.0,Ok,70.0,Ok,19721
507940.468000,52.0,Ok,70.0,Ok,19722
507940.515000,53.0,Ok,61.0,Ok,19723
507940.562000,52.0,Ok,62.0,Ok,19724
507940.625000,54.0,Ok,65.0,Ok,19725
507940.671000,55.0,Ok,61.0,Ok,19726
507940.718000,58.0,Ok,67.0,Ok,19727
507940.765000,61.0,Ok,65.0,Ok,19728
507940.812000,61.0,Ok,68.0,Ok,19729
507940.859000,63.0,Ok,68.0,Ok,19730
507940.921000,61.0,Ok,68.0,Ok,19731
507940.968000,56.0,Ok,70.0,Ok,19732
507941.015000,60.0,Ok,64.0,Ok,19733
507941.062000,60.0,Ok,62.0,Ok,19734
507941.125000,62.0,Ok,68.0,Ok,19735
507941.171000,62.0,Ok,65.0,Ok,19736
507941.218000,62.0,Ok,67.0,Ok,19737
507941.265000,57.0,Ok,70.0,Ok,19738
507941.312000,63.0,Ok,69.0,Ok,19739
507941.375000,64.0,Ok,72.0,Ok,19740
507941.421000,64.0,Ok,70.0,Ok,19741
507941.468000,57.0,Ok,69.0,Ok,19742
507941.515000,62.0,Ok,62.0,Ok,19743
507941.562000,63.0,Ok,68.0,Ok,19744
507941.625000,55.0,Ok,68.0,Ok,19745
507941.671000,61.0,Ok,69.0,Ok,19746
507941.718000,63.0,Ok,59.0,Ok,19747
507941.765000,71.0,Ok,67.0,Ok,19748
507941.828000,67.0,Ok,65.0,Ok,19749
507941.859000,66.0,Ok,68.0,Ok,19750
507941.921000,61.0,Ok,70.0,Ok,19751
507941.968000,59.0,Ok,68.0,Ok,19752
507942.015000,54.0,Ok,60.0,Ok,19753
507942.062000,61.0,Ok,57.0,Ok,19754
507942.109000,65.0,Ok,60.0,Ok,19755
507942.156000,70.0,Ok,69.0,Ok,19756
507942.218000,52.0,Ok,60.0,Ok,19757
507942.265000,54.0,Ok,59.0,Ok,19758
507942.312000,50.0,Ok,61.0,Ok,19759
507942.375000,51.0,Ok,62.0,Ok,19760
507942.421000,55.0,Ok,58.0,Ok,19761
507942.468000,54.0,Ok,61.0,Ok,19762
507942.500000,57.0,Ok,58.0,Ok,19763
507942.562000,55.0,Ok,62.0,Ok,19764
507942.625000,53.0,Ok,60.0,Ok,19765
507942.656000,55.0,Ok,57.0,Ok,19766
507942.718000,54.0,Ok,57.0,Ok,19767
507942.765000,49.0,Ok,62.0,Ok,19768
507942.812000,45.0,Ok,59.0,Ok,19769
507942.859000,47.0,Ok,58.0,Ok,19770
507942.906000,49.0,Ok,65.0,Ok,19771
507942.968000,45.0,Ok,60.0,Ok,19772
507943.000000,44.0,Ok,61.0,Ok,19773
507943.062000,46.0,Ok,57.0,Ok,19774
507943.125000,46.0,Ok,61.0,Ok,19775
507943.171000,47.0,Ok,58.0,Ok,19776
507943.218000,46.0,Ok,66.0,Ok,19777
507943.265000,43.0,Ok,59.0,Ok,19778
507943.312000,47.0,Ok,62.0,Ok,19779
507943.375000,51.0,Ok,58.0,Ok,19780
507943.421000,53.0,Ok,53.0,Ok,19781
507943.468000,59.0,Ok,56.0,Ok,19782
507943.515000,59.0,Ok,57.0,Ok,19783
507943.562000,52.0,Ok,52.0,Ok,19784
507943.625000,56.0,Ok,52.0,Ok,19785
507943.671000,51.0,Ok,50.0,Ok,19786
507943.718000,45.0,Ok,54.0,Ok,19787
507943.765000,46.0,Ok,59.0,Ok,19788
507943.812000,51.0,Ok,59.0,Ok,19789
507943.875000,52.0,Ok,56.0,Ok,19790
507943.921000,49.0,Ok,59.0,Ok,19791
507943.984000,66.0,Ok,58.0,Ok,19792
507944.015000,60.0,Ok,47.0,Ok,19793
507944.062000,62.0,Ok,47.0,Ok,19794
507944.109000,54.0,Ok,51.0,Ok,19795
507944.171000,46.0,Ok,52.0,Ok,19796
507944.218000,73.0,Ok,51.0,Ok,19797
507944.265000,64.0,Ok,51.0,Ok,19798
507944.312000,59.0,Ok,50.0,Ok,19799
507944.359000,63.0,Ok,51.0,Ok,19800
507944.406000,61.0,Ok,49.0,Ok,19801
507944.453000,68.0,Ok,45.0,Ok,19802
507944.515000,62.0,Ok,44.0,Ok,19803
507944.562000,68.0,Ok,46.0,Ok,19804
507944.625000,68.0,Ok,42.0,Ok,19805
507944.671000,61.0,Ok,41.0,Ok,19806
507944.718000,42.0,Ok,43.0,Ok,19807
507944.765000,39.0,Ok,38.0,Ok,19808
507944.812000,34.0,Ok,35.0,Ok,19809
507944.875000,37.0,Ok,32.0,Ok,19810
507944.906000,39.0,Ok,35.0,Ok,19811
507944.953000,43.0,Ok,32.0,Ok,19812
507945.015000,51.0,Ok,31.0,Ok,19813
507945.062000,51.0,Ok,34.0,Ok,19814
507945.125000,48.0,Ok,34.0,Ok,19815
507945.171000,30.0,Ok,36.0,Ok,19816
507945.218000,40.0,Ok,40.0,Ok,19817
507945.265000,40.0,Ok,38.0,Ok,19818
507945.343000,39.0,Ok,43.0,Ok,19819
507945.375000,52.0,Ok,39.0,Ok,19820
507945.421000,47.0,Ok,42.0,Ok,19821
507945.468000,46.0,Ok,49.0,Ok,19822
507945.515000,47.0,Ok,41.0,Ok,19823
507945.562000,48.0,Ok,46.0,Ok,19824
507945.609000,55.0,Ok,48.0,Ok,19825
507945.656000,55.0,Ok,53.0,Ok,19826
507945.703000,44.0,Ok,55.0,Ok,19827
507945.765000,40.0,Ok,54.0,Ok,19828
507945.812000,46.0,Ok,59.0,Ok,19829
507945.859000,48.0,Ok,62.0,Ok,19830
507945.906000,49.0,Ok,61.0,Ok,19831
507945.968000,52.0,Ok,62.0,Ok,19832
507946.015000,61.0,Ok,58.0,Ok,19833
507946.062000,63.0,Ok,54.0,Ok,19834
507946.125000,59.0,Ok,58.0,Ok,19835
507946.171000,36.0,Ok,60.0,Ok,19836
507946.218000,32.0,Ok,60.0,Ok,19837
507946.265000,41.0,Ok,61.0,Ok,19838
507946.312000,54.0,Ok,61.0,Ok,19839
507946.375000,60.0,Ok,62.0,Ok,19840
507946.406000,57.0,Ok,57.0,Ok,19841
507946.468000,55.0,Ok,60.0,Ok,19842
507946.515000,63.0,Ok,61.0,Ok,19843
507946.562000,63.0,Ok,66.0,Ok,19844
507946.609000,59.0,Ok,61.0,Ok,19845
507946.671000,55.0,Ok,57.0,Ok,19846
507946.718000,61.0,Ok,54.0,Ok,19847
507946.765000,64.0,Ok,51.0,Ok,19848
507946.812000,57.0,Ok,50.0,Ok,19849
507946.859000,63.0,Ok,54.0,Ok,19850
507946.906000,63.0,Ok,61.0,Ok,19851
507946.968000,67.0,Ok,62.0,Ok,19852
507947.015000,69.0,Ok,62.0,Ok,19853
507947.078000,66.0,Ok,59.0,Ok,19854
507947.125000,63.0,Ok,50.0,Ok,19855
507947.171000,63.0,Ok,51.0,Ok,19856
507947.218000,67.0,Ok,55.0,Ok,19857
507947.265000,58.0,Ok,57.0,Ok,19858
507947.328000,55.0,Ok,54.0,Ok,19859
507947.375000,66.0,Ok,51.0,Ok,19860
507947.421000,63.0,Ok,53.0,Ok,19861
507947.453000,68.0,Ok,48.0,Ok,19862
507947.515000,74.0,Ok,50.0,Ok,19863
507947.562000,74.0,Ok,53.0,Ok,19864
507947.625000,80.0,Ok,53.0,Ok,19865
507947.671000,65.0,Ok,62.0,Ok,19866
507947.718000,64.0,Ok,57.0,Ok,19867
507947.765000,71.0,Ok,60.0,Ok,19868
507947.812000,65.0,Ok,52.0,Ok,19869
507947.875000,57.0,Ok,58.0,Ok,19870
507947.921000,54.0,Ok,67.0,Ok,19871
507947.968000,52.0,Ok,67.0,Ok,19872
507948.015000,56.0,Ok,66.0,Ok,19873
507948.078000,61.0,Ok,44.0,Ok,19874
507948.109000,62.0,Ok,52.0,Ok,19875
507948.171000,61.0,Ok,48.0,Ok,19876
507948.203000,55.0,Ok,40.0,Ok,19877
507948.250000,56.0,Ok,69.0,Ok,19878
507948.328000,55.0,Ok,68.0,Ok,19879
507948.375000,61.0,Ok,67.0,Ok,19880
507948.421000,56.0,Ok,66.0,Ok,19881
507948.468000,58.0,Ok,51.0,Ok,19882
507948.515000,62.0,Ok,53.0,Ok,19883
507948.562000,61.0,Ok,53.0,Ok,19884
507948.625000,57.0,Ok,57.0,Ok,19885
507948.656000,61.0,Ok,68.0,Ok,19886
507948.718000,56.0,Ok,69.0,Ok,19887
507948.765000,65.0,Ok,68.0,Ok,19888
507948.812000,61.0,Ok,67.0,Ok,19889
507948.875000,59.0,Ok,57.0,Ok,19890
507948.921000,64.0,Ok,54.0,Ok,19891
507948.968000,57.0,Ok,62.0,Ok,19892
507949.015000,58.0,Ok,62.0,Ok,19893
507949.062000,61.0,Ok,67.0,Ok,19894
507949.109000,60.0,Ok,67.0,Ok,19895
507949.171000,55.0,Ok,66.0,Ok,19896
507949.218000,59.0,Ok,69.0,Ok,19897
507949.250000,60.0,Ok,68.0,Ok,19898
507949.312000,61.0,Ok,66.0,Ok,19899
507949.375000,61.0,Ok,68.0,Ok,19900
507949.421000,57.0,Ok,69.0,Ok,19901
507949.468000,53.0,Ok,65.0,Ok,19902
507949.515000,61.0,Ok,65.0,Ok,19903
507949.562000,62.0,Ok,63.0,Ok,19904
507949.609000,56.0,Ok,65.0,Ok,19905
507949.671000,61.0,Ok,71.0,Ok,19906
507949.718000,61.0,Ok,69.0,Ok,19907
507949.765000,64.0,Ok,72.0,Ok,19908
507949.828000,63.0,Ok,80.0,Ok,19909
507949.875000,67.0,Ok,77.0,Ok,19910
507949.921000,63.0,Ok,67.0,Ok,19911
507949.968000,55.0,Ok,68.0,Ok,19912
507950.015000,58.0,Ok,54.0,Ok,19913
507950.062000,58.0,Ok,56.0,Ok,19914
507950.109000,63.0,Ok,60.0,Ok,19915
507950.171000,63.0,Ok,65.0,Ok,19916
507950.218000,62.0,Ok,71.0,Ok,19917
507950.265000,58.0,Ok,67.0,Ok,19918
507950.312000,64.0,Ok,67.0,Ok,19919
507950.359000,62.0,Ok,56.0,Ok,19920
507950.406000,56.0,Ok,51.0,Ok,19921
507950.453000,59.0,Ok,54.0,Ok,19922
507950.500000,55.0,Ok,59.0,Ok,19923
507950.562000,56.0,Ok,61.0,Ok,19924
507950.625000,52.0,Ok,61.0,Ok,19925
507950.656000,54.0,Ok,66.0,Ok,19926
507950.703000,54.0,Ok,60.0,Ok,19927
507950.765000,55.0,Ok,56.0,Ok,19928
507950.812000,63.0,Ok,54.0,Ok,19929
507950.875000,55.0,Ok,55.0,Ok,19930
507950.921000,55.0,Ok,55.0,Ok,19931
507950.968000,54.0,Ok,51.0,Ok,19932
507951.015000,54.0,Ok,53.0,Ok,19933
507951.062000,54.0,Ok,58.0,Ok,19934
507951.109000,60.0,Ok,62.0,Ok,19935
507951.156000,55.0,Ok,69.0,Ok,19936
507951.218000,55.0,Ok,71.0,Ok,19937
507951.265000,54.0,Ok,67.0,Ok,19938
507951.312000,58.0,Ok,69.0,Ok,19939
507951.375000,61.0,Ok,59.0,Ok,19940
507951.406000,58.0,Ok,52.0,Ok,19941
507951.468000,60.0,Ok,57.0,Ok,19942
507951.500000,51.0,Ok,53.0,Ok,19943
507951.562000,52.0,Ok,50.0,Ok,19944
507951.609000,60.0,Ok,62.0,Ok,19945
507951.671000,55.0,Ok,68.0,Ok,19946
507951.703000,54.0,Ok,69.0,Ok,19947
507951.765000,59.0,Ok,63.0,Ok,19948
507951.812000,52.0,Ok,50.0,Ok,19949
507951.859000,60.0,Ok,59.0,Ok,19950
507951.921000,60.0,Ok,61.0,Ok,19951
507951.953000,54.0,Ok,61.0,Ok,19952
507952.015000,53.0,Ok,60.0,Ok,19953
507952.062000,52.0,Ok,57.0,Ok,19954
507952.125000,61.0,Ok,47.0,Ok,19955
507952.171000,53.0,Ok,65.0,Ok,19956
507952.218000,61.0,Ok,59.0,Ok,19957
507952.265000,54.0,Ok,46.0,Ok,19958
507952.312000,57.0,Ok,62.0,Ok,19959
507952.359000,62.0,Ok,63.0,Ok,19960
507952.406000,63.0,Ok,62.0,Ok,19961
507952.453000,66.0,Ok,55.0,Ok,19962
507952.515000,68.0,Ok,55.0,Ok,19963
507952.562000,62.0,Ok,54.0,Ok,19964
507952.625000,58.0,Ok,55.0,Ok,19965
507952.671000,52.0,Ok,52.0,Ok,19966
507952.718000,54.0,Ok,54.0,Ok,19967
507952.750000,59.0,Ok,47.0,Ok,19968
507952.812000,58.0,Ok,58.0,Ok,19969
507952.875000,64.0,Ok,60.0,Ok,19970
507952.921000,67.0,Ok,64.0,Ok,19971
507952.968000,66.0,Ok,63.0,Ok,19972
507953.015000,64.0,Ok,57.0,Ok,19973
507953.062000,59.0,Ok,56.0,Ok,19974
507953.125000,64.0,Ok,47.0,Ok,19975
507953.156000,63.0,Ok,53.0,Ok,19976
507953.218000,64.0,Ok,61.0,Ok,19977
507953.265000,61.0,Ok,60.0,Ok,19978
507953.328000,69.0,Ok,63.0,Ok,19979
507953.375000,69.0,Ok,66.0,Ok,19980
507953.421000,68.0,Ok,60.0,Ok,19981
507953.468000,60.0,Ok,53.0,Ok,19982
507953.531000,54.0,Ok,56.0,Ok,19983
507953.562000,65.0,Ok,62.0,Ok,19984
507953.609000,61.0,Ok,65.0,Ok,19985
507953.656000,51.0,Ok,59.0,Ok,19986
507953.718000,52.0,Ok,51.0,Ok,19987
507953.765000,50.0,Ok,51.0,Ok,19988
507953.812000,52.0,Ok,56.0,Ok,19989
507953.875000,52.0,Ok,56.0,Ok,19990
507953.921000,50.0,Ok,53.0,Ok,19991
507953.968000,48.0,Ok,51.0,Ok,19992
507954.015000,49.0,Ok,54.0,Ok,19993
507954.062000,48.0,Ok,53.0,Ok,19994
507954.109000,52.0,Ok,55.0,Ok,19995
507954.156000,54.0,Ok,65.0,Ok,19996
507954.218000,52.0,Ok,69.0,Ok,19997
507954.265000,51.0,Ok,61.0,Ok,19998
507954.312000,54.0,Ok,54.0,Ok,19999
507954.375000,53.0,Ok,55.0,Ok,20000
507954.421000,51.0,Ok,53.0,Ok,20001
507954.468000,52.0,Ok,54.0,Ok,20002
507954.515000,53.0,Ok,54.0,Ok,20003
507954.562000,50.0,Ok,63.0,Ok,20004
507954.609000,55.0,Ok,69.0,Ok,20005
507954.656000,51.0,Ok,61.0,Ok,20006
507954.703000,50.0,Ok,69.0,Ok,20007
507954.765000,51.0,Ok,75.0,Ok,20008
507954.812000,51.0,Ok,77.0,Ok,20009
507954.875000,51.0,Ok,74.0,Ok,20010
507954.921000,52.0,Ok,62.0,Ok,20011
507954.953000,54.0,Ok,69.0,Ok,20012
507955.015000,51.0,Ok,69.0,Ok,20013
507955.062000,48.0,Ok,66.0,Ok,20014
507955.125000,65535.0,RangingRxTimeout,74.0,Ok,20015
507955.171000,53.0,Ok,68.0,Ok,20016
507955.218000,55.0,Ok,72.0,Ok,20017
507955.265000,60.0,Ok,67.0,Ok,20018
507955.312000,61.0,Ok,68.0,Ok,20019
507955.375000,68.0,Ok,71.0,Ok,20020
507955.421000,69.0,Ok,67.0,Ok,20021
507955.468000,59.0,Ok,65.0,Ok,20022
507955.515000,58.0,Ok,66.0,Ok,20023
507955.562000,54.0,Ok,74.0,Ok,20024
507955.625000,60.0,Ok,67.0,Ok,20025
507955.671000,54.0,Ok,71.0,Ok,20026
507955.703000,57.0,Ok,79.0,Ok,20027
507955.750000,63.0,Ok,78.0,Ok,20028
507955.828000,56.0,Ok,72.0,Ok,20029
507955.875000,54.0,Ok,71.0,Ok,20030
507955.921000,56.0,Ok,72.0,Ok,20031
507955.968000,63.0,Ok,72.0,Ok,20032
507956.015000,63.0,Ok,70.0,Ok,20033
507956.078000,53.0,Ok,68.0,Ok,20034
507956.109000,55.0,Ok,61.0,Ok,20035
507956.156000,57.0,Ok,62.0,Ok,20036
507956.218000,52.0,Ok,60.0,Ok,20037
507956.281000,52.0,Ok,54.0,Ok,20038
507956.312000,51.0,Ok,54.0,Ok,20039
507956.375000,49.0,Ok,51.0,Ok,20040
507956.406000,52.0,Ok,46.0,Ok,20041
507956.468000,53.0,Ok,49.0,Ok,20042
507956.515000,55.0,Ok,60.0,Ok,20043
507956.562000,52.0,Ok,76.0,Ok,20044
507956.625000,56.0,Ok,76.0,Ok,20045
507956.671000,63.0,Ok,93.0,Ok,20046
507956.718000,57.0,Ok,39.0,Ok,20047
507956.765000,65.0,Ok,45.0,Ok,20048
507956.812000,61.0,Ok,54.0,Ok,20049
507956.859000,69.0,Ok,65.0,Ok,20050
507956.921000,70.0,Ok,65.0,Ok,20051
507956.968000,69.0,Ok,65.0,Ok,20052
507957.015000,69.0,Ok,69.0,Ok,20053
507957.062000,68.0,Ok,75.0,Ok,20054
507957.109000,67.0,Ok,75.0,Ok,20055
507957.171000,69.0,Ok,72.0,Ok,20056
507957.218000,64.0,Ok,75.0,Ok,20057
507957.265000,66.0,Ok,79.0,Ok,20058
507957.312000,61.0,Ok,87.0,Ok,20059
507957.375000,61.0,Ok,42.0,Ok,20060
507957.421000,69.0,Ok,109.0,Ok,20061
507957.468000,60.0,Ok,83.0,Ok,20062
507957.515000,65.0,Ok,89.0,Ok,20063
507957.562000,61.0,Ok,84.0,Ok,20064
507957.625000,59.0,Ok,87.0,Ok,20065
507957.671000,60.0,Ok,85.0,Ok,20066
507957.718000,62.0,Ok,88.0,Ok,20067
507957.765000,69.0,Ok,92.0,Ok,20068
507957.812000,64.0,Ok,87.0,Ok,20069
507957.859000,67.0,Ok,78.0,Ok,20070
507957.906000,68.0,Ok,60.0,Ok,20071
507957.968000,65.0,Ok,55.0,Ok,20072
507958.015000,64.0,Ok,58.0,Ok,20073
507958.062000,57.0,Ok,59.0,Ok,20074
507958.125000,51.0,Ok,66.0,Ok,20075
507958.171000,52.0,Ok,63.0,Ok,20076
507958.218000,48.0,Ok,68.0,Ok,20077
507958.265000,46.0,Ok,68.0,Ok,20078
507958.312000,40.0,Ok,63.0,Ok,20079
507958.359000,41.0,Ok,63.0,Ok,20080
507958.421000,39.0,Ok,70.0,Ok,20081
507958.468000,48.0,Ok,65.0,Ok,20082
507958.515000,39.0,Ok,67.0,Ok,20083
507958.562000,39.0,Ok,63.0,Ok,20084
507958.625000,51.0,Ok,62.0,Ok,20085
507958.671000,61.0,Ok,75.0,Ok,20086
507958.718000,60.0,Ok,61.0,Ok,20087
507958.765000,54.0,Ok,70.0,Ok,20088
507958.812000,51.0,Ok,70.0,Ok,20089
507958.859000,51.0,Ok,69.0,Ok,20090
507958.906000,62.0,Ok,73.0,Ok,20091
507958.968000,54.0,Ok,78.0,Ok,20092
507959.015000,58.0,Ok,72.0,Ok,20093
507959.062000,59.0,Ok,70.0,Ok,20094
507959.125000,59.0,Ok,70.0,Ok,20095
507959.171000,56.0,Ok,70.0,Ok,20096
507959.218000,52.0,Ok,74.0,Ok,20097
507959.265000,59.0,Ok,71.0,Ok,20098
507959.312000,42.0,Ok,75.0,Ok,20099
507959.375000,39.0,Ok,77.0,Ok,20100
507959.406000,41.0,Ok,74.0,Ok,20101
507959.468000,44.0,Ok,75.0,Ok,20102
507959.515000,44.0,Ok,70.0,Ok,20103
507959.578000,44.0,Ok,71.0,Ok,20104
507959.625000,46.0,Ok,68.0,Ok,20105
507959.671000,43.0,Ok,67.0,Ok,20106
507959.718000,43.0,Ok,67.0,Ok,20107
507959.765000,45.0,Ok,64.0,Ok,20108
507959.812000,56.0,Ok,76.0,Ok,20109
507959.859000,61.0,Ok,77.0,Ok,20110
507959.906000,65.0,Ok,72.0,Ok,20111
507959.968000,69.0,Ok,66.0,Ok,20112
507960.015000,70.0,Ok,63.0,Ok,20113
507960.062000,71.0,Ok,71.0,Ok,20114
507960.109000,67.0,Ok,75.0,Ok,20115
507960.156000,55.0,Ok,73.0,Ok,20116
507960.218000,49.0,Ok,73.0,Ok,20117
507960.265000,46.0,Ok,70.0,Ok,20118
507960.343000,46.0,Ok,64.0,Ok,20119
507960.359000,45.0,Ok,68.0,Ok,20120
507960.406000,47.0,Ok,68.0,Ok,20121
507960.468000,51.0,Ok,69.0,Ok,20122
507960.515000,52.0,Ok,67.0,Ok,20123
507960.578000,47.0,Ok,65.0,Ok,20124
507960.625000,46.0,Ok,58.0,Ok,20125
507960.671000,47.0,Ok,60.0,Ok,20126
507960.718000,46.0,Ok,69.0,Ok,20127
507960.765000,43.0,Ok,77.0,Ok,20128
507960.812000,43.0,Ok,74.0,Ok,20129
507960.859000,40.0,Ok,74.0,Ok,20130
507960.906000,43.0,Ok,66.0,Ok,20131
507960.968000,46.0,Ok,69.0,Ok,20132
507961.015000,49.0,Ok,71.0,Ok,20133
507961.062000,49.0,Ok,72.0,Ok,20134
507961.125000,49.0,Ok,77.0,Ok,20135
507961.171000,54.0,Ok,78.0,Ok,20136
507961.218000,57.0,Ok,77.0,Ok,20137
507961.265000,64.0,Ok,79.0,Ok,20138
507961.328000,57.0,Ok,77.0,Ok,20139
507961.375000,54.0,Ok,75.0,Ok,20140
507961.421000,49.0,Ok,77.0,Ok,20141
507961.468000,49.0,Ok,78.0,Ok,20142
507961.515000,50.0,Ok,77.0,Ok,20143
507961.562000,51.0,Ok,77.0,Ok,20144
507961.625000,50.0,Ok,77.0,Ok,20145
507961.671000,50.0,Ok,77.0,Ok,20146
507961.718000,52.0,Ok,78.0,Ok,20147
507961.765000,54.0,Ok,76.0,Ok,20148
507961.812000,47.0,Ok,77.0,Ok,20149
507961.875000,48.0,Ok,76.0,Ok,20150
507961.906000,51.0,Ok,77.0,Ok,20151
507961.968000,44.0,Ok,70.0,Ok,20152
507962.015000,46.0,Ok,76.0,Ok,20153
507962.062000,62.0,Ok,67.0,Ok,20154
507962.109000,48.0,Ok,54.0,Ok,20155
507962.171000,51.0,Ok,68.0,Ok,20156
507962.218000,60.0,Ok,66.0,Ok,20157
507962.265000,55.0,Ok,55.0,Ok,20158
507962.328000,49.0,Ok,55.0,Ok,20159
507962.375000,54.0,Ok,53.0,Ok,20160
507962.421000,58.0,Ok,51.0,Ok,20161
507962.468000,59.0,Ok,52.0,Ok,20162
507962.515000,62.0,Ok,52.0,Ok,20163
507962.562000,52.0,Ok,51.0,Ok,20164
507962.609000,54.0,Ok,52.0,Ok,20165
507962.671000,50.0,Ok,61.0,Ok,20166
507962.718000,46.0,Ok,57.0,Ok,20167
507962.765000,56.0,Ok,67.0,Ok,20168
507962.812000,59.0,Ok,67.0,Ok,20169
507962.875000,60.0,Ok,64.0,Ok,20170
507962.906000,59.0,Ok,64.0,Ok,20171
507962.968000,60.0,Ok,64.0,Ok,20172
507963.015000,60.0,Ok,64.0,Ok,20173
507963.062000,60.0,Ok,60.0,Ok,20174
507963.125000,58.0,Ok,45.0,Ok,20175
507963.171000,55.0,Ok,61.0,Ok,20176
507963.218000,53.0,Ok,67.0,Ok,20177
507963.265000,54.0,Ok,61.0,Ok,20178
507963.312000,46.0,Ok,52.0,Ok,20179
507963.375000,44.0,Ok,57.0,Ok,20180
507963.421000,44.0,Ok,50.0,Ok,20181
507963.468000,35.0,Ok,54.0,Ok,20182
507963.515000,41.0,Ok,60.0,Ok,20183
507963.562000,46.0,Ok,50.0,Ok,20184
507963.609000,40.0,Ok,62.0,Ok,20185
507963.671000,39.0,Ok,61.0,Ok,20186
507963.718000,38.0,Ok,62.0,Ok,20187
507963.765000,35.0,Ok,65.0,Ok,20188
507963.812000,71.0,Ok,63.0,Ok,20189
507963.875000,55.0,Ok,65.0,Ok,20190
507963.921000,54.0,Ok,78.0,Ok,20191
507963.968000,51.0,Ok,77.0,Ok,20192
507964.015000,54.0,Ok,71.0,Ok,20193
507964.062000,58.0,Ok,71.0,Ok,20194
507964.125000,69.0,Ok,72.0,Ok,20195
507964.156000,67.0,Ok,74.0,Ok,20196
507964.203000,87.0,Ok,79.0,Ok,20197
507964.265000,114.0,Ok,77.0,Ok,20198
507964.312000,75.0,Ok,78.0,Ok,20199
507964.375000,77.0,Ok,77.0,Ok,20200
507964.421000,80.0,Ok,79.0,Ok,20201
507964.468000,77.0,Ok,85.0,Ok,20202
507964.515000,63.0,Ok,88.0,Ok,20203
507964.562000,68.0,Ok,88.0,Ok,20204
507964.625000,89.0,Ok,86.0,Ok,20205
507964.671000,91.0,Ok,89.0,Ok,20206
507964.718000,95.0,Ok,92.0,Ok,20207
507964.765000,101.0,Ok,92.0,Ok,20208
507964.812000,103.0,Ok,90.0,Ok,20209
507964.859000,79.0,Ok,93.0,Ok,20210
507964.921000,95.0,Ok,91.0,Ok,20211
507964.968000,98.0,Ok,81.0,Ok,20212
507965.015000,98.0,Ok,92.0,Ok,20213
507965.062000,92.0,Ok,92.0,Ok,20214
507965.125000,91.0,Ok,91.0,Ok,20215
507965.156000,96.0,Ok,93.0,Ok,20216
507965.218000,106.0,Ok,90.0,Ok,20217
507965.265000,99.0,Ok,94.0,Ok,20218
507965.312000,87.0,Ok,97.0,Ok,20219
507965.375000,77.0,Ok,97.0,Ok,20220
507965.421000,86.0,Ok,99.0,Ok,20221
507965.468000,113.0,Ok,103.0,Ok,20222
507965.515000,118.0,Ok,112.0,Ok,20223
507965.562000,115.0,Ok,115.0,Ok,20224
507965.625000,102.0,Ok,110.0,Ok,20225
507965.671000,110.0,Ok,108.0,Ok,20226
507965.703000,105.0,Ok,108.0,Ok,20227
507965.796000,102.0,Ok,108.0,Ok,20228
